day,time,address,district,accident_types,suspect_vehicle,victim_vehicle,lat,long
Tuesday,Afternoon,aroepala,rappocini,TK,R2,R3,-5.1722183,119.4529
Wednesday,Afternoon,sawerigading,ujung pandang,TK,R2,R2,-5.1408703,119.4127661
Friday,Morning,toddopuli 10,manggala,TK,R2,R2,-5.1646335,119.4590885
Friday,Evening,janggo paropo,panakkukang,TK,R2,R2,-5.1492387,119.4589298
Wednesday,Afternoon,perintis kemerdekaan,tamalanrea,TL,R2,R2,-5.1268846,119.5022473
Saturday,Evening,daeng regge,tallo,TM,R2,NOV,-5.1223533,119.4401257
Sunday,Night,abu bakar lambogo,makassar,TK,R2,R3,-5.1468792,119.4291975
Sunday,Morning,inspeksi kanal,manggala,TM,R2,NOV,-5.1656385,119.466649
Wednesday,Afternoon,pengayoman,panakkukang,T,R2,NOV,-5.1601369,119.4481629
Saturday,Night,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Monday,Evening,korban 40.000 jiwa,tallo,T,R2,NOV,-5.1269774,119.4341212
Tuesday,Evening,paccerakkang,biringkanaya,TK,R2,R2,-5.1239434,119.5224673
Wednesday,Morning,korban 40.000 jiwa,tallo,T,R2,NOV,-5.1269774,119.4341212
Wednesday,Evening,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Thursday,Morning,borong raya,manggala,TK,R3,R2,-5.1620883,119.4635886
Thursday,Evening,perintis kemerdekaan,biringkanaya,TL,R2,R2,-5.0757471,119.5229217
Friday,Evening,anggrek,mariso,T,R2,NOV,-5.1637338,119.4075297
Friday,Afternoon,goa ria,biringkanaya,T,R2,NOV,-5.0810812,119.5253813
Saturday,Morning,jenderal ahmad yani,wajo,TK,R2,R3,-5.132958,119.4104713
Saturday,Afternoon,kesatuan,makassar,T,R2,NOV,-5.1395655,119.4312233
Sunday,Night,perintis kemerdekaan,tamalanrea,T,R2,NOV,-5.1268846,119.5022473
Sunday,Morning,tamangapa raya,manggala,TK,R2,R2,-5.1878951,119.4918248
Sunday,Night,metro tanjung bunga,mariso,T,R2,NOV,-5.1523252,119.4054678
Monday,Morning,urip sumuharjo,panakkukang,TB,R2,R2,-5.1348243,119.4316818
Tuesday,Night,kumala,tamalate,TK,R3,R4,-5.169866,119.4189942
Monday,Morning,perintis kemerdekaan,tamalanrea,T,R2,NOV,-5.1268846,119.5022473
Tuesday,Night,veteran selatan,mamajang,TK,R2,R3,-5.1582605,119.423168
Sunday,Evening,sultan alauddin,tamalate,TL,R2,R2,-5.1682367,119.4209823
Sunday,Evening,maccini baru,makassar,TK,R2,R3,-5.1377938,119.4279247
Monday,Evening,metro tanjung bunga,tamalate,T,R2,NOV,-5.1661576,119.3917443
Tuesday,Evening,pelita raya,rappocini,T,R2,NOV,-5.1528655,119.4341715
Tuesday,Evening,goa ria,biringkanaya,TL,R2,NOV,-5.0810812,119.5253813
Thursday,Night,borong raya,manggala,TK,R2,R3,-5.1620883,119.4635886
Wednesday,Evening,pajukukang,tamalate,TK,R2,R2,-5.2019757,119.3874662
Thursday,Afternoon,aroepala,rappocini,TK,R3,R2,-5.1722183,119.4529
Thursday,Afternoon,inspeksi kanal,manggala,T,R2,NOV,-5.1656385,119.466649
Wednesday,Afternoon,insinyur sutami,tamalanrea,T,R3,NOV,-5.0811953,119.5000284
Friday,Evening,bandang,bontoala,TK,R2,R2,-5.1265716,119.4194415
Friday,Morning,perintis kemerdekaan,biringkanaya,T,R2,NOV,-5.0757471,119.5229217
Saturday,Night,kima raya,biringkanaya,T,R2,NOV,-5.1010247,119.5040689
Monday,Morning,mapala,rappocini,TK,R2,R2,-5.1705375,119.44018
Monday,Afternoon,lanto daeng pasewang,mamajang,TK,R2,R2,-5.1520547,119.4161456
Saturday,Afternoon,sam ratulangi,mamajang,TK,R2,R3,-5.161255,119.4173574
Monday,Morning,urip sumuharjo,panakkukang,T,R2,NOV,-5.1348243,119.4316818
Sunday,Afternoon,gunung bawakaraeng,bontoala,TK,R2,R2,-5.1350674,119.4278646
Tuesday,Evening,aroepala,rappocini,T,R2,NOV,-5.1722183,119.4529
Tuesday,Evening,bonto duri,tamalate,T,R2,NOV,-5.1752238,119.4269422
Monday,Night,nipa nipa,manggala,T,R2,NOV,-5.1624042,119.5001015
Monday,Afternoon,metro tanjung bunga,tamalate,TK,R2,R3,-5.1661576,119.3917443
Tuesday,Evening,perintis kemerdekaan,biringkanaya,TK,R3,R2,-5.0757471,119.5229217
Thursday,Afternoon,boulevard,panakkukang,TK,R3,B2,-5.1570791,119.447818
Thursday,Afternoon,cilallang,rappocini,T,R2,NOV,-5.1580773,119.430582
Wednesday,Evening,perintis kemerdekaan,panakkukang,TM,R2,NOV,-5.1453588,119.4729453
Thursday,Afternoon,poros perumnas sudiang,biringkanaya,T,R2,NOV,-5.1014792,119.5314613
Wednesday,Morning,letjen hertasning,rappocini,TL,R3,R2,-5.1630661,119.4444202
Thursday,Evening,perintis kemerdekaan,biringkanaya,T,R2,NOV,-5.0757471,119.5229217
Friday,Evening,pajukukang,tamalate,TL,R2,TR,-5.2019757,119.3874662
Monday,Morning,andi tonro,tamalate,TL,R2,R2,-5.1725621,119.4203633
Thursday,Afternoon,urip sumuharjo,panakkukang,OC,R2,NOV,-5.1348243,119.4316818
Friday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,M,-5.0757471,119.5229217
Saturday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Sunday,Afternoon,urip sumuharjo,panakkukang,OC,R2,NOV,-5.1348243,119.4316818
Monday,Afternoon,pettarani,panakkukang,OC,R2,NOV,-5.1366409,119.4400406
Friday,Night,veteran utara,bontoala,TK,R2,R2,-5.1392193,119.4233132
Sunday,Afternoon,urip sumuharjo,panakkukang,OC,R3,NOV,-5.1348243,119.4316818
Sunday,Night,haji bau,ujung pandang,TK,R3,R3,-5.1484105,119.414444
Wednesday,Morning,lembo,tallo,OC,R2,NOV,-5.1177961,119.4233696
Tuesday,Evening,nuri,mariso,TK,R2,R2,-5.1613624,119.4092236
Tuesday,Morning,urip sumuharjo,panakkukang,OC,R2,NOV,-5.1348243,119.4316818
Wednesday,Night,pettarani,panakkukang,TK,R2,R2,-5.1366409,119.4400406
Wednesday,Afternoon,abu bakar lambogo,makassar,OC,R2,NOV,-5.1468792,119.4291975
Thursday,Afternoon,minasa upa,rappocini,TK,R2,R3,-5.1872383,119.4515223
Friday,Night,insinyur sutami,tamalanrea,TK,TR,R2,-5.0811953,119.5000284
Friday,Afternoon,pettarani,panakkukang,TL,R2,NOV,-5.1366409,119.4400406
Sunday,Night,goa ria,biringkanaya,TK,R2,R3,-5.0810812,119.5253813
Saturday,Evening,toddopuli raya,panakkukang,TM,R3,NOV,-5.1634474,119.4522972
Saturday,Morning,insinyur sutami,tamalanrea,TK,R2,TR,-5.0811953,119.5000284
Saturday,Evening,veteran utara,bontoala,TK,R2,R4,-5.1392193,119.4233132
Sunday,Morning,toddopuli raya,rappocini,TM,TR,NOV,-5.1654636,119.450199
Monday,Evening,kawasan pergudangan parangloe indah,tamalanrea,OC,R2,NOV,-5.10069545,119.48063495646929
Monday,Night,inspeksi pam,manggala,OC,R2,NOV,-5.1501163,119.4756964
Monday,Morning,insinyur sutami,biringkanaya,TK,R2,R2,-5.0682302,119.5245258
Sunday,Evening,sunu,tallo,TK,R2,R2,-5.1247334,119.4296097
Monday,Afternoon,teuku umar raya,tallo,TK,R3,TR,-5.1175544,119.4319332
Tuesday,Afternoon,letjen hertasning,rappocini,OC,R2,NOV,-5.1630661,119.4444202
Tuesday,Night,biring romang,tamalanrea,OC,R2,NOV,-5.1201558,119.5040303
Wednesday,Morning,daeng tata raya iii,tamalate,TK,R2,R3,-5.1850019,119.423432
Wednesday,Evening,bungaejaya,bontoala,TL,R2,NOV,-5.1213977,119.4201828
Thursday,Morning,arief rate,ujung pandang,OC,R2,NOV,-5.146145,119.4128284
Saturday,Morning,sunu,bontoala,TK,R2,R2,-5.1321811,119.4269256
Wednesday,Evening,urip sumuharjo,panakkukang,TK,R2,R2,-5.1348243,119.4316818
Thursday,Evening,nipa nipa,manggala,TL,R2,R2,-5.1624042,119.5001015
Sunday,Morning,cendrawasih,tamalate,TL,R2,R2,-5.1746041,119.4098365
Saturday,Evening,perintis kemerdekaan,biringkanaya,TK,R3,R3,-5.0757471,119.5229217
Sunday,Afternoon,naja dg. nai,tallo,TM,R2,NOV,-5.1262392,119.4426606
Sunday,Night,tinumbu,bontoala,TK,R2,R2,-5.1195488,119.4206733
Monday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,R3,-5.0757471,119.5229217
Tuesday,Night,laikang,biringkanaya,TK,R2,R2,-5.103716,119.5371947
Thursday,Evening,pettarani,panakkukang,TL,R2,R2,-5.1366409,119.4400406
Monday,Afternoon,insinyur sutami,tallo,TL,R3,R3,-5.1150772,119.4212502
Sunday,Evening,nuri,mariso,TL,R2,R2,-5.1613624,119.4092236
Saturday,Evening,veteran utara,makassar,TK,R2,Rro,-5.1457033,119.4248691
Tuesday,Afternoon,cendrawasih,mamajang,OC,R2,NOV,-5.167086,119.4118044
Thursday,Night,metro tanjung bunga,mariso,OC,R2,NOV,-5.1523252,119.4054678
Monday,Evening,manyikkoaya,biringkanaya,OC,R2,NOV,-5.0770234,119.530081
Tuesday,Night,selayar,biringkanaya,OC,R2,NOV,-5.1119966,119.5406255
Tuesday,Afternoon,veteran utara,bontoala,TK,TR,R2,-5.1392193,119.4233132
Wednesday,Night,gunung bawakaraeng,bontoala,TK,R3,R2,-5.1350674,119.4278646
Monday,Evening,poros perumnas sudiang,biringkanaya,TM,R2,NOV,-5.1014792,119.5314613
Wednesday,Morning,gunung bawakaraeng,bontoala,TK,B2,R2,-5.1350674,119.4278646
Tuesday,Morning,urip sumuharjo,panakkukang,TK,R2,M,-5.1348243,119.4316818
Wednesday,Afternoon,tamangapa raya,manggala,TL,R3,R2,-5.1878951,119.4918248
Thursday,Evening,pettarani,rappocini,OC,R2,NOV,-5.1521953,119.4374749
Saturday,Evening,veteran selatan,mamajang,TM,R2,NOV,-5.1582605,119.423168
Sunday,Night,kapasa raya,biringkanaya,OC,R2,NOV,-5.1128231,119.5115767
Sunday,Night,urip sumuharjo,panakkukang,TK,R2,R3,-5.1348243,119.4316818
Friday,Morning,sungai saddang,ujung pandang,OC,R2,NOV,-5.146825,119.4249085
Sunday,Morning,pettarani,panakkukang,TL,R3,R2,-5.1366409,119.4400406
Monday,Evening,insinyur sutami,tamalanrea,OC,R2,NOV,-5.0811953,119.5000284
Sunday,Afternoon,perintis kemerdekaan,tamalanrea,TL,R4,R2,-5.1268846,119.5022473
Wednesday,Morning,tallasa city,tamalanrea,OC,R2,NOV,-5.1104433,119.48728279128278
Wednesday,Evening,perintis kemerdekaan,tamalanrea,OC,R2,NOV,-5.1268846,119.5022473
Thursday,Morning,btn minasa  upa,rappocini,TK,R4,R4,-5.1825703,119.4578929
Thursday,Night,sungai saddang,ujung pandang,TK,R4,R2,-5.146825,119.4249085
Wednesday,Evening,sam ratulangi,mamajang,TK,R2,R4,-5.161255,119.4173574
Friday,Night,arung teko,biringkanaya,T,R2,NOV,-5.0741882,119.5291925
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1268846,119.5022473
Thursday,Evening,tamalate i,rappocini,TL,R2,NOV,-5.1675882,119.4479146
Wednesday,Night,boulevard,panakkukang,TK,R4,R4,-5.1570791,119.447818
Thursday,Afternoon,barawaja,panakkukang,OC,R2,NOV,-5.1357031,119.4402319
Saturday,Evening,dokter leimena,panakkukang,OC,R2,NOV,-5.1499481,119.4710365
Sunday,Morning,kerung-kerung,makassar,TL,R2,R2,-5.1402076,119.425703
Sunday,Night,haji bau,ujung pandang,TK,R4,R2,-5.1484105,119.414444
Friday,Afternoon,veteran utara,makassar,TK,TR,R2,-5.1457033,119.4248691
Monday,Morning,balang baru 1,tamalate,TM,B2,NOV,-5.18150285,119.4111932
Monday,Afternoon,toddopuli vii,manggala,TK,R2,R2,-5.1667949,119.4547004
Monday,Evening,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.0757471,119.5229217
Monday,Morning,veteran selatan,mamajang,TL,R2,NOV,-5.1582605,119.423168
Wednesday,Morning,pettarani,panakkukang,TK,R4,R4,-5.1366409,119.4400406
Friday,Morning,insinyur sutami,tamalanrea,OC,R2,NOV,-5.0811953,119.5000284
Saturday,Morning,pettarani,panakkukang,OC,R2,NOV,-5.1366409,119.4400406
Saturday,Evening,goa ria,biringkanaya,TL,R2,R2,-5.0810812,119.5253813
Sunday,Evening,urip sumuharjo,panakkukang,TK,R2,R4,-5.1348243,119.4316818
Monday,Afternoon,kesejahteraan selatan,tamalanrea,TK,R4,R2,-5.1378452,119.5096493
Saturday,Evening,teuku umar raya,tallo,TL,R2,NOV,-5.1175544,119.4319332
Tuesday,Morning,peternakan 5,manggala,OC,R2,NOV,-5.1710663,119.4825044
Monday,Afternoon,batara bira,biringkanaya,OC,R2,NOV,-5.0884975,119.5063692
Friday,Morning,metro tanjung bunga,tamalate,TK,R4,R4,-5.1661576,119.3917443
Wednesday,Morning,pongtiku,tallo,TK,R2,R2,-5.1249713,119.4318432
Thursday,Afternoon,perintis kemerdekaan iv,tamalanrea,OC,R2,NOV,-5.1441221,119.4902404
Thursday,Evening,ade irma nasution,tallo,TK,R2,R2,-5.1214728,119.4361603
Thursday,Afternoon,ade irma nasution,tallo,TK,R2,R2,-5.1214728,119.4361603
Friday,Morning,tamalanrea raya,tamalanrea,OC,R2,NOV,-5.1389844,119.5193272
Friday,Afternoon,cendrawasih,mariso,TL,R4,R2,-5.155219,119.4137008
Thursday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Friday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R2,-5.1268846,119.5022473
Saturday,Morning,daeng tata raya,tamalate,TL,R2,R2,-5.1850019,119.423432
Saturday,Night,sultan alauddin,tamalate,OC,R2,NOV,-5.1682367,119.4209823
Sunday,Evening,borong raya,manggala,TL,R2,R2,-5.1620883,119.4635886
Monday,Afternoon,perintis kemerdekaan,biringkanaya,OC,R2,NOV,-5.0757471,119.5229217
Monday,Afternoon,penghibur,ujung pandang,TK,R2,R4,-5.1438068,119.408091
Tuesday,Morning,gunung latimojong,makassar,TK,R2,R4,-5.1405404,119.4208275
Tuesday,Evening,perintis kemerdekaan,biringkanaya,TL,R2,R2,-5.0757471,119.5229217
Wednesday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R4,-5.1268846,119.5022473
Wednesday,Afternoon,letjen hertasning,rappocini,OC,R2,NOV,-5.1630661,119.4444202
Wednesday,Afternoon,parumpa,biringkanaya,TL,R2,Rro,-5.117091,119.5096487
Thursday,Evening,perintis kemerdekaan,biringkanaya,TL,R2,R2,-5.0757471,119.5229217
Thursday,Afternoon,daeng tata raya iii,tamalate,TM,R2,NOV,-5.1850019,119.423432
Thursday,Afternoon,poros tamalanrea indah,tamalanrea,OC,R2,NOV,-5.1264839,119.5000076
Friday,Afternoon,tamangapa raya,manggala,OC,R2,NOV,-5.1878951,119.4918248
Friday,Afternoon,macan,mamajang,TK,R4,Rro,-5.1599715,119.4176094
Monday,Evening,juanda,tallo,TK,R2,R2,-5.1215923,119.437589
Sunday,Morning,perintis kemerdekaan,panakkukang,TL,R4,R2,-5.1453588,119.4729453
Sunday,Evening,paccerakkang,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673
Sunday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Saturday,Afternoon,veteran utara,makassar,TM,R4,NOV,-5.1457033,119.4248691
Thursday,Evening,pettarani,panakkukang,TK,R4,R4,-5.1366409,119.4400406
Friday,Morning,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Friday,Afternoon,toddopuli raya,panakkukang,T,R2,NOV,-5.1634474,119.4522972
Friday,Night,veteran utara,makassar,TK,R2,R2,-5.1457033,119.4248691
Friday,Evening,poros perumnas sudiang,biringkanaya,TL,R2,R2,-5.1014792,119.5314613
Saturday,Afternoon,manuruki raya,biringkanaya,TK,R2,R2,-5.1109833,119.5252003
Friday,Afternoon,veteran utara,bontoala,TK,R2,R2,-5.1392193,119.4233132
Sunday,Evening,perintis kemerdekaan,biringkanaya,OC,R2,NOV,-5.0757471,119.5229217
Sunday,Afternoon,perintis kemerdekaan,tamalanrea,TK,R2,R4,-5.1268846,119.5022473
Monday,Morning,nuri baru,mariso,TK,R2,R2,-5.1676353,119.4072099
Friday,Morning,haji kalla,panakkukang,TK,R2,R2,-5.1399514,119.4581721
Monday,Morning,urip sumuharjo,panakkukang,T,R2,NOV,-5.1348243,119.4316818
Tuesday,Afternoon,jenderal sudirman,ujung pandang,TL,R2,R2,-5.1330957,119.4136579
Tuesday,Evening,manyikkoaya,biringkanaya,OC,R2,NOV,-5.0770234,119.530081
Tuesday,Afternoon,galangan kapal,tallo,TK,B2,R4,-5.1116901,119.4310929
Tuesday,Morning,toddopuli raya timur,panakkukang,TK,R2,R2,-5.1619436,119.4574242
Tuesday,Evening,urip sumuharjo,panakkukang,TM,R2,NOV,-5.1348243,119.4316818
Thursday,Morning,bandang,bontoala,TM,R2,NOV,-5.1265716,119.4194415
Tuesday,Afternoon,kima raya,biringkanaya,OC,R2,NOV,-5.1010247,119.5040689
Tuesday,Afternoon,abdullah daeng sirua,panakkukang,TK,R4,R2,-5.1502262,119.4624701
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R4,R4,-5.0757471,119.5229217
Friday,Morning,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Sunday,Afternoon,perintis kemerdekaan,biringkanaya,OC,R2,NOV,-5.0757471,119.5229217
Sunday,Afternoon,veteran selatan,mamajang,TK,R2,R4,-5.1582605,119.423168
Saturday,Morning,kesadaran raya,panakkukang,TL,R4,R2,-5.1443986,119.4683857
Sunday,Night,letjen hertasning,rappocini,OC,R2,NOV,-5.1630661,119.4444202
Friday,Evening,poros perumnas sudiang,biringkanaya,TL,R2,NOV,-5.1014792,119.5314613
Friday,Evening,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Monday,Morning,perintis kemerdekaan,biringkanaya,TK,R2,Rro,-5.0757471,119.5229217
Tuesday,Afternoon,inspeksi kanal,manggala,OC,R2,NOV,-5.1656385,119.466649
Tuesday,Evening,sanrangan,biringkanaya,TK,R2,R2,-5.104958,119.5151185
Wednesday,Evening,perintis kemerdekaan,biringkanaya,TK,R2,TR,-5.0757471,119.5229217
Thursday,Afternoon,pajaiang,biringkanaya,TL,R2,R2,-5.1048027,119.5252166
Friday,Night,sultan alauddin,tamalate,TL,R2,R2,-5.1682367,119.4209823
Saturday,Morning,andalas,bontoala,TL,R2,R2,-5.1225458,119.417918
Sunday,Night,datu musseng,ujung pandang,TL,R4,NOV,-5.1434702,119.409872
Saturday,Afternoon,adyaksa,panakkukang,TK,R4,R2,-5.1596882,119.4473728
Sunday,Morning,perintis kemerdekaan,biringkanaya,TK,R2,R4,-5.0757471,119.5229217
Monday,Afternoon,insinyur sutami,tamalanrea,OC,R4,NOV,-5.0811953,119.5000284
Monday,Afternoon,perintis kemerdekaan,biringkanaya,OC,R2,NOV,-5.0757471,119.5229217
Monday,Afternoon,tamalanrea raya,tamalanrea,TK,R4,R4,-5.1389844,119.5193272
Saturday,Night,paccinang raya,panakkukang,TK,R4,R4,-5.1499857,119.4690402
Tuesday,Afternoon,barawaja,panakkukang,TK,R4,R2,-5.1357031,119.4402319
Wednesday,Morning,urip sumuharjo,panakkukang,T,R2,NOV,-5.1348243,119.4316818
Wednesday,Morning,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Wednesday,Afternoon,daeng tata raya i,tamalate,TL,R2,R2,-5.1850019,119.423432
Wednesday,Afternoon,bambapuang,makassar,TM,R2,NOV,-5.1385135,119.4215862
Monday,Morning,g. batu putih,makassar,TK,R4,R2,-5.1468769,119.4185684
Tuesday,Afternoon,mesjid raya,bontoala,TL,R4,R2,-5.1316682,119.4262745
Wednesday,Evening,pandang raya,panakkukang,TK,R2,R2,-5.1575506,119.4492175
Monday,Afternoon,perintis kemerdekaan,tamalanrea,OC,R2,NOV,-5.1268846,119.5022473
Thursday,Evening,kumala ii,tamalate,TK,B2,R2,-5.1710062,119.4195533
Friday,Morning,biring romang,tamalanrea,TM,R2,NOV,-5.1201558,119.5040303
Monday,Evening,metro tanjung bunga,tamalate,TK,R2,R2,-5.1661576,119.3917443
Saturday,Evening,borong raya,manggala,TL,R4,R2,-5.1620883,119.4635886
Saturday,Morning,komp. unhas,tamalanrea,OC,R2,NOV,-5.1319958,119.4870324
Friday,Afternoon,monginsidi,makassar,OC,R2,NOV,-5.1486573,119.4231372
Sunday,Evening,kima raya i,biringkanaya,TK,R2,R2,-5.1103799,119.5032456
Monday,Afternoon,haji bau,ujung pandang,TK,R4,R4,-5.1484105,119.414444
Tuesday,Morning,penghibur,ujung pandang,TL,R2,NOV,-5.1438068,119.408091
Sunday,Evening,gunung merapi,ujung pandang,OC,R2,NOV,-5.1469143,119.417694
Monday,Morning,kelapa iii,panakkukang,TL,R3,R2,-5.1471038,119.4351241
Sunday,Evening,banta bantaeng,rappocini,TK,R2,R2,-5.1618312,119.427016
Tuesday,Morning,daeng tata raya,tamalate,TL,R2,R2,-5.1850019,119.423432
Tuesday,Night,perintis kemerdekaan,biringkanaya,OC,R2,NOV,-5.0757471,119.5229217
Wednesday,Night,pasar ikan,ujung pandang,TL,R2,R2,-5.1384299,119.4057199
Saturday,Afternoon,monumen emmy saelan,rappocini,TL,R2,R2,-5.1716927,119.4425634
Tuesday,Evening,ir. juanda,tallo,TL,R2,R2,-5.1214892,119.4381968
Thursday,Afternoon,jenderal ahmad yani,ujung pandang,TM,R2,NOV,-5.132958,119.4104713
Wednesday,Morning,insinyur sutami,tamalanrea,OC,R2,NOV,-5.0811953,119.5000284
Tuesday,Night,insinyur sutami,tamalanrea,OC,R2,NOV,-5.0811953,119.5000284
Saturday,Night,veteran utara,bontoala,TL,R2,NOV,-5.1392193,119.4233132
Wednesday,Afternoon,veteran utara,makassar,TK,R2,R2,-5.1457033,119.4248691
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Thursday,Evening,perintis kemerdekaan,biringkanaya,TK,TR,R4,-5.0757471,119.5229217
Wednesday,Night,bandang,bontoala,TK,R2,R2,-5.1265716,119.4194415
Sunday,Night,sultan alauddin,rappocini,OC,R2,NOV,-5.176566,119.4363938
Friday,Evening,minasa upa,rappocini,TL,R2,NOV,-5.1872383,119.4515223
Friday,Afternoon,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Friday,Evening,perintis kemerdekaan,biringkanaya,TL,R2,R2,-5.0757471,119.5229217
Sunday,Morning,cendrawasih,mariso,TL,R4,R2,-5.155219,119.4137008
Monday,Afternoon,kapasa raya,tamalanrea,TL,R4,R2,-5.1029771,119.4940907
Saturday,Evening,kesadaran raya,panakkukang,OC,R2,NOV,-5.1443986,119.4683857
Monday,Evening,lamadukelleng,ujung pandang,TL,B,R2,-5.1414467,119.4107642
Monday,Night,pengayoman,panakkukang,OC,R2,NOV,-5.1601369,119.4481629
Tuesday,Afternoon,pate'ne,biringkanaya,OC,R2,NOV,-5.0694202,119.5173602
Tuesday,Evening,haji bau,ujung pandang,TL,R4,R4,-5.1484105,119.414444
Tuesday,Evening,simola,panakkukang,TM,R2,NOV,-5.1403647,119.4353369
Wednesday,Morning,letjen hertasning,panakkukang,TL,R2,R2,-5.1625545,119.4430925
Tuesday,Evening,metro tanjung bunga,mariso,OC,R2,NOV,-5.1523252,119.4054678
Tuesday,Afternoon,dakota,biringkanaya,T,R2,NOV,-5.0655847,119.5270771
Tuesday,Evening,a. tonro,tamalate,T,R2,NOV,-5.17235805,119.42564179543403
Thursday,Morning,btn mangga iii,biringkanaya,TK,R2,R2,-5.1258994,119.5348222
Sunday,Evening,pettarani,panakkukang,TL,R2,R2,-5.1366409,119.4400406
Saturday,Afternoon,cendrawasih,mamajang,TM,R2,NOV,-5.167086,119.4118044
Saturday,Afternoon,lanto daeng pasewang,mamajang,T,R2,NOV,-5.1520547,119.4161456
Friday,Evening,tallasa city,tamalanrea,TK,R2,R2,-5.1104433,119.48728279128278
Saturday,Evening,rajawali,mariso,TL,R4,R4,-5.1487498,119.4096122
Sunday,Afternoon,perintis kemerdekaan,panakkukang,TL,R2,R2,-5.1453588,119.4729453
Sunday,Night,perintis kemerdekaan,biringkanaya,TK,R2,R2,-5.0757471,119.5229217
Sunday,Night,haji bau,ujung pandang,TK,R2,R4,-5.1484105,119.414444
Friday,Evening,veteran utara,makassar,OC,R2,R2,-5.1457033,119.4248691
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,OC,R2,NOV,-5.1268846,119.5022473
Saturday,Afternoon,pelita raya,rappocini,TK,B2,R4,-5.1528655,119.4341715
Saturday,Afternoon,manyikkoaya,biringkanaya,OC,R2,NOV,-5.0770234,119.530081
Saturday,Evening,pettarani,panakkukang,TL,R2,R2,-5.1366409,119.4400406
Monday,Night,gunung bawakaraeng,bontoala,TK,R2,R2,-5.1350674,119.4278646
Monday,Afternoon,tallasa city,tamalanrea,OC,R2,NOV,-5.1104433,119.48728279128278
Monday,Morning,pajaiang,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166
Wednesday,Afternoon,jenderal ahmad yani,ujung pandang,TK,R2,R4,-5.132958,119.4104713
Thursday,Night,pannampu,tallo,TK,R4,R2,-5.1184614,119.4264568
Friday,Afternoon,veteran selatan,makassar,TK,R2,R4,-5.1476981,119.4251041
Monday,Evening,sultan alauddin,tamalate,TM,R2,NOV,-5.1682367,119.4209823
Wednesday,Evening,perumnas raya,manggala,TL,R2,R2,-5.1673981,119.4843358
Friday,Night,laccukang,bontoala,TL,R4,R2,-5.1332217,119.4283215
Thursday,Morning,berua raya,biringkanaya,TK,R4,TR,-5.1158621,119.5232925
Thursday,Afternoon,urip sumuharjo,panakkukang,TL,R2,R2,-5.1348243,119.4316818
Wednesday,Morning,tamalanrea raya,tamalanrea,TL,R4,R2,-5.1389844,119.5193272
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TM,R2,NOV,-5.0757471,119.5229217
Friday,Afternoon,jenderal sudirman,ujung pandang,TK,R4,R4,-5.1330957,119.4136579
Thursday,Night,perintis kemerdekaan,tamalanrea,TL,R4,R2,-5.1268846,119.5022473
Thursday,Morning,tamangapa raya,manggala,TL,R2,R2,-5.1878951,119.4918248
